timestamp,beats per minute,data source
2017-10-08T04:37:00Z,57.0,Charge HR
2017-10-08T04:37:15Z,57.0,Charge HR
2017-10-08T04:37:30Z,56.0,Charge HR
2017-10-08T04:37:40Z,57.0,Charge HR
2017-10-08T04:37:50Z,56.0,Charge HR
2017-10-08T04:38:00Z,58.0,Charge HR
2017-10-08T04:38:15Z,58.0,Charge HR
2017-10-08T04:38:20Z,57.0,Charge HR
2017-10-08T04:38:30Z,56.0,Charge HR
2017-10-08T04:38:45Z,56.0,Charge HR
2017-10-08T04:39:00Z,56.0,Charge HR
2017-10-08T04:39:10Z,58.0,Charge HR
2017-10-08T04:39:20Z,59.0,Charge HR
2017-10-08T04:39:30Z,60.0,Charge HR
2017-10-08T04:39:40Z,59.0,Charge HR
2017-10-08T04:39:55Z,59.0,Charge HR
2017-10-08T04:40:00Z,58.0,Charge HR
2017-10-08T04:40:15Z,58.0,Charge HR
2017-10-08T04:40:30Z,56.0,Charge HR
2017-10-08T04:40:40Z,55.0,Charge HR
2017-10-08T04:40:50Z,57.0,Charge HR
2017-10-08T04:41:05Z,57.0,Charge HR
2017-10-08T04:41:10Z,56.0,Charge HR
2017-10-08T04:41:20Z,55.0,Charge HR
2017-10-08T04:41:35Z,55.0,Charge HR
2017-10-08T04:41:40Z,57.0,Charge HR
2017-10-08T04:41:55Z,57.0,Charge HR
2017-10-08T04:42:10Z,56.0,Charge HR
2017-10-08T04:42:25Z,56.0,Charge HR
2017-10-08T04:42:40Z,56.0,Charge HR
2017-10-08T04:42:55Z,56.0,Charge HR
2017-10-08T04:43:00Z,57.0,Charge HR
2017-10-08T04:43:15Z,57.0,Charge HR
2017-10-08T04:43:20Z,56.0,Charge HR
2017-10-08T04:43:30Z,56.0,Charge HR
2017-10-08T04:43:45Z,56.0,Charge HR
2017-10-08T04:43:50Z,57.0,Charge HR
2017-10-08T04:44:00Z,56.0,Charge HR
2017-10-08T04:44:15Z,56.0,Charge HR
2017-10-08T04:44:30Z,58.0,Charge HR
2017-10-08T04:44:40Z,59.0,Charge HR
2017-10-08T04:44:50Z,57.0,Charge HR
2017-10-08T04:45:05Z,57.0,Charge HR
2017-10-08T04:45:10Z,55.0,Charge HR
2017-10-08T04:45:20Z,56.0,Charge HR
2017-10-08T04:45:35Z,56.0,Charge HR
2017-10-08T04:45:40Z,57.0,Charge HR
2017-10-08T04:45:50Z,56.0,Charge HR
2017-10-08T04:46:00Z,57.0,Charge HR
2017-10-08T04:46:10Z,56.0,Charge HR
2017-10-08T04:46:20Z,56.0,Charge HR
2017-10-08T04:46:30Z,57.0,Charge HR
2017-10-08T04:46:40Z,58.0,Charge HR
2017-10-08T04:46:50Z,56.0,Charge HR
2017-10-08T04:47:00Z,55.0,Charge HR
2017-10-08T04:47:10Z,56.0,Charge HR
2017-10-08T04:47:25Z,56.0,Charge HR
2017-10-08T04:47:40Z,56.0,Charge HR
2017-10-08T04:47:50Z,55.0,Charge HR
2017-10-08T04:48:00Z,56.0,Charge HR
2017-10-08T04:48:10Z,56.0,Charge HR
2017-10-08T04:48:20Z,57.0,Charge HR
2017-10-08T04:48:30Z,56.0,Charge HR
2017-10-08T04:48:40Z,56.0,Charge HR
2017-10-08T04:48:55Z,56.0,Charge HR
2017-10-08T04:49:00Z,57.0,Charge HR
2017-10-08T04:49:10Z,56.0,Charge HR
2017-10-08T04:49:25Z,56.0,Charge HR
2017-10-08T04:49:40Z,56.0,Charge HR
2017-10-08T04:49:55Z,56.0,Charge HR
2017-10-08T04:50:00Z,57.0,Charge HR
2017-10-08T04:50:15Z,57.0,Charge HR
2017-10-08T04:50:30Z,56.0,Charge HR
2017-10-08T04:50:45Z,56.0,Charge HR
2017-10-08T04:51:00Z,57.0,Charge HR
2017-10-08T04:51:10Z,56.0,Charge HR
2017-10-08T04:51:20Z,55.0,Charge HR
2017-10-08T04:51:30Z,57.0,Charge HR
2017-10-08T04:51:40Z,56.0,Charge HR
2017-10-08T04:51:55Z,56.0,Charge HR
2017-10-08T04:52:10Z,57.0,Charge HR
2017-10-08T04:52:20Z,57.0,Charge HR
2017-10-08T04:52:30Z,57.0,Charge HR
2017-10-08T04:52:40Z,58.0,Charge HR
2017-10-08T04:52:50Z,57.0,Charge HR
2017-10-08T04:53:00Z,58.0,Charge HR
2017-10-08T04:53:10Z,62.0,Charge HR
2017-10-08T04:53:25Z,62.0,Charge HR
2017-10-08T04:53:30Z,62.0,Charge HR
2017-10-08T04:53:40Z,63.0,Charge HR
2017-10-08T04:53:50Z,67.0,Charge HR
2017-10-08T04:54:05Z,67.0,Charge HR
2017-10-08T04:54:10Z,64.0,Charge HR
2017-10-08T04:54:25Z,64.0,Charge HR
2017-10-08T04:54:30Z,74.0,Charge HR
2017-10-08T04:54:40Z,64.0,Charge HR
2017-10-08T04:54:50Z,59.0,Charge HR
2017-10-08T04:55:00Z,57.0,Charge HR
2017-10-08T04:55:10Z,58.0,Charge HR
2017-10-08T04:55:20Z,57.0,Charge HR
2017-10-08T04:55:30Z,58.0,Charge HR
2017-10-08T04:55:40Z,61.0,Charge HR
2017-10-08T04:55:50Z,60.0,Charge HR
2017-10-08T04:56:00Z,62.0,Charge HR
2017-10-08T04:56:10Z,59.0,Charge HR
2017-10-08T04:56:20Z,58.0,Charge HR
2017-10-08T04:56:30Z,55.0,Charge HR
2017-10-08T04:56:45Z,55.0,Charge HR
2017-10-08T04:56:50Z,59.0,Charge HR
2017-10-08T04:57:00Z,62.0,Charge HR
2017-10-08T04:57:10Z,61.0,Charge HR
2017-10-08T04:57:20Z,57.0,Charge HR
2017-10-08T04:57:30Z,56.0,Charge HR
2017-10-08T04:57:40Z,55.0,Charge HR
2017-10-08T04:57:50Z,54.0,Charge HR
2017-10-08T04:58:00Z,59.0,Charge HR
2017-10-08T04:58:10Z,57.0,Charge HR
2017-10-08T04:58:25Z,57.0,Charge HR
2017-10-08T04:58:30Z,56.0,Charge HR
2017-10-08T04:58:40Z,58.0,Charge HR
2017-10-08T04:58:50Z,60.0,Charge HR
2017-10-08T04:59:00Z,59.0,Charge HR
2017-10-08T04:59:10Z,61.0,Charge HR
2017-10-08T04:59:20Z,59.0,Charge HR
2017-10-08T04:59:35Z,59.0,Charge HR
2017-10-08T04:59:40Z,57.0,Charge HR
2017-10-08T04:59:50Z,56.0,Charge HR
2017-10-08T05:00:00Z,60.0,Charge HR
2017-10-08T05:00:10Z,56.0,Charge HR
2017-10-08T05:00:25Z,56.0,Charge HR
2017-10-08T05:00:30Z,54.0,Charge HR
2017-10-08T05:00:40Z,57.0,Charge HR
2017-10-08T05:00:50Z,59.0,Charge HR
2017-10-08T05:01:00Z,60.0,Charge HR
2017-10-08T05:01:05Z,61.0,Charge HR
2017-10-08T05:01:10Z,71.0,Charge HR
2017-10-08T05:01:20Z,81.0,Charge HR
2017-10-08T05:01:30Z,65.0,Charge HR
2017-10-08T05:01:40Z,59.0,Charge HR
2017-10-08T05:01:50Z,56.0,Charge HR
2017-10-08T05:02:00Z,54.0,Charge HR
2017-10-08T05:02:15Z,54.0,Charge HR
2017-10-08T05:02:20Z,57.0,Charge HR
2017-10-08T05:02:30Z,57.0,Charge HR
2017-10-08T05:02:35Z,61.0,Charge HR
2017-10-08T05:02:40Z,70.0,Charge HR
2017-10-08T05:02:50Z,72.0,Charge HR
2017-10-08T05:03:00Z,69.0,Charge HR
2017-10-08T05:03:10Z,59.0,Charge HR
2017-10-08T05:03:20Z,60.0,Charge HR
2017-10-08T05:03:35Z,60.0,Charge HR
2017-10-08T05:03:45Z,61.0,Charge HR
2017-10-08T05:04:00Z,61.0,Charge HR
2017-10-08T05:04:05Z,58.0,Charge HR
2017-10-08T05:04:10Z,58.0,Charge HR
2017-10-08T05:04:25Z,58.0,Charge HR
2017-10-08T05:04:30Z,59.0,Charge HR
2017-10-08T05:04:35Z,58.0,Charge HR
2017-10-08T05:04:45Z,59.0,Charge HR
2017-10-08T05:05:00Z,59.0,Charge HR
2017-10-08T05:05:15Z,59.0,Charge HR
2017-10-08T05:05:20Z,58.0,Charge HR
2017-10-08T05:05:30Z,56.0,Charge HR
2017-10-08T05:05:40Z,59.0,Charge HR
2017-10-08T05:05:50Z,60.0,Charge HR
2017-10-08T05:05:55Z,60.0,Charge HR
2017-10-08T05:06:10Z,58.0,Charge HR
2017-10-08T05:06:20Z,56.0,Charge HR
2017-10-08T05:06:35Z,56.0,Charge HR
2017-10-08T05:06:50Z,57.0,Charge HR
2017-10-08T05:07:00Z,58.0,Charge HR
2017-10-08T05:07:10Z,60.0,Charge HR
2017-10-08T05:07:20Z,58.0,Charge HR
2017-10-08T05:07:30Z,59.0,Charge HR
2017-10-08T05:07:40Z,58.0,Charge HR
2017-10-08T05:07:50Z,60.0,Charge HR
2017-10-08T05:08:05Z,60.0,Charge HR
2017-10-08T05:08:20Z,60.0,Charge HR
2017-10-08T05:08:30Z,59.0,Charge HR
2017-10-08T05:08:40Z,57.0,Charge HR
2017-10-08T05:08:55Z,57.0,Charge HR
2017-10-08T05:09:00Z,58.0,Charge HR
2017-10-08T05:09:10Z,56.0,Charge HR
2017-10-08T05:09:20Z,59.0,Charge HR
2017-10-08T05:09:30Z,56.0,Charge HR
2017-10-08T05:09:40Z,58.0,Charge HR
2017-10-08T05:09:50Z,57.0,Charge HR
2017-10-08T05:10:05Z,57.0,Charge HR
2017-10-08T05:10:10Z,58.0,Charge HR
2017-10-08T05:10:20Z,58.0,Charge HR
2017-10-08T05:10:35Z,58.0,Charge HR
2017-10-08T05:10:50Z,58.0,Charge HR
2017-10-08T05:11:05Z,58.0,Charge HR
2017-10-08T05:11:10Z,61.0,Charge HR
2017-10-08T05:11:25Z,61.0,Charge HR
2017-10-08T05:11:30Z,60.0,Charge HR
2017-10-08T05:11:45Z,60.0,Charge HR
2017-10-08T05:12:00Z,59.0,Charge HR
2017-10-08T05:12:15Z,59.0,Charge HR
2017-10-08T05:12:20Z,61.0,Charge HR
2017-10-08T05:12:30Z,58.0,Charge HR
2017-10-08T05:12:45Z,58.0,Charge HR
2017-10-08T05:12:50Z,59.0,Charge HR
2017-10-08T05:13:00Z,60.0,Charge HR
2017-10-08T05:13:10Z,57.0,Charge HR
2017-10-08T05:13:20Z,58.0,Charge HR
2017-10-08T05:13:30Z,60.0,Charge HR
2017-10-08T05:13:45Z,60.0,Charge HR
2017-10-08T05:13:50Z,73.0,Charge HR
2017-10-08T05:14:00Z,81.0,Charge HR
2017-10-08T05:14:10Z,72.0,Charge HR
2017-10-08T05:14:20Z,64.0,Charge HR
2017-10-08T05:14:30Z,60.0,Charge HR
2017-10-08T05:14:40Z,58.0,Charge HR
2017-10-08T05:14:55Z,58.0,Charge HR
2017-10-08T05:15:00Z,59.0,Charge HR
2017-10-08T05:15:10Z,58.0,Charge HR
2017-10-08T05:15:20Z,57.0,Charge HR
2017-10-08T05:15:30Z,60.0,Charge HR
2017-10-08T05:15:40Z,63.0,Charge HR
2017-10-08T05:15:50Z,61.0,Charge HR
2017-10-08T05:16:00Z,60.0,Charge HR
2017-10-08T05:16:15Z,60.0,Charge HR
2017-10-08T05:16:30Z,59.0,Charge HR
2017-10-08T05:16:40Z,65.0,Charge HR
2017-10-08T05:16:50Z,58.0,Charge HR
2017-10-08T05:17:05Z,58.0,Charge HR
2017-10-08T05:17:10Z,59.0,Charge HR
2017-10-08T05:17:20Z,63.0,Charge HR
2017-10-08T05:17:30Z,61.0,Charge HR
2017-10-08T05:17:40Z,59.0,Charge HR
2017-10-08T05:17:50Z,60.0,Charge HR
2017-10-08T05:18:00Z,59.0,Charge HR
2017-10-08T05:18:15Z,59.0,Charge HR
2017-10-08T05:18:20Z,63.0,Charge HR
2017-10-08T05:18:30Z,62.0,Charge HR
2017-10-08T05:18:40Z,61.0,Charge HR
2017-10-08T05:18:55Z,61.0,Charge HR
2017-10-08T05:19:00Z,62.0,Charge HR
2017-10-08T05:19:10Z,64.0,Charge HR
2017-10-08T05:19:15Z,64.0,Charge HR
2017-10-08T05:19:30Z,67.0,Charge HR
2017-10-08T05:19:35Z,68.0,Charge HR
2017-10-08T05:19:50Z,63.0,Charge HR
2017-10-08T05:20:00Z,56.0,Charge HR
2017-10-08T05:20:10Z,59.0,Charge HR
2017-10-08T05:20:15Z,60.0,Charge HR
2017-10-08T05:20:30Z,60.0,Charge HR
2017-10-08T05:20:45Z,60.0,Charge HR
2017-10-08T05:20:50Z,80.0,Charge HR
2017-10-08T05:21:00Z,62.0,Charge HR
2017-10-08T05:21:15Z,62.0,Charge HR
2017-10-08T05:21:20Z,67.0,Charge HR
2017-10-08T05:21:30Z,59.0,Charge HR
2017-10-08T05:21:40Z,61.0,Charge HR
2017-10-08T05:21:50Z,64.0,Charge HR
2017-10-08T05:22:00Z,62.0,Charge HR
2017-10-08T05:22:10Z,61.0,Charge HR
2017-10-08T05:22:20Z,57.0,Charge HR
2017-10-08T05:22:35Z,57.0,Charge HR
2017-10-08T05:22:40Z,58.0,Charge HR
2017-10-08T05:22:50Z,56.0,Charge HR
2017-10-08T05:23:05Z,56.0,Charge HR
2017-10-08T05:23:10Z,58.0,Charge HR
2017-10-08T05:23:25Z,58.0,Charge HR
2017-10-08T05:23:30Z,58.0,Charge HR
2017-10-08T05:23:40Z,57.0,Charge HR
2017-10-08T05:23:55Z,57.0,Charge HR
2017-10-08T05:24:00Z,56.0,Charge HR
2017-10-08T05:24:15Z,56.0,Charge HR
2017-10-08T05:24:20Z,57.0,Charge HR
2017-10-08T05:24:35Z,57.0,Charge HR
2017-10-08T05:24:50Z,59.0,Charge HR
2017-10-08T05:24:55Z,60.0,Charge HR
2017-10-08T05:25:00Z,61.0,Charge HR
2017-10-08T05:25:10Z,58.0,Charge HR
2017-10-08T05:25:20Z,61.0,Charge HR
2017-10-08T05:25:30Z,63.0,Charge HR
2017-10-08T05:25:40Z,63.0,Charge HR
2017-10-08T05:25:50Z,61.0,Charge HR
2017-10-08T05:26:00Z,60.0,Charge HR
2017-10-08T05:26:15Z,60.0,Charge HR
2017-10-08T05:26:30Z,60.0,Charge HR
2017-10-08T05:26:40Z,61.0,Charge HR
2017-10-08T05:26:55Z,61.0,Charge HR
2017-10-08T05:27:00Z,58.0,Charge HR
2017-10-08T05:27:10Z,54.0,Charge HR
2017-10-08T05:27:25Z,54.0,Charge HR
2017-10-08T05:27:40Z,57.0,Charge HR
2017-10-08T05:27:50Z,56.0,Charge HR
2017-10-08T05:28:00Z,55.0,Charge HR
2017-10-08T05:28:10Z,56.0,Charge HR
2017-10-08T05:28:20Z,57.0,Charge HR
2017-10-08T05:28:30Z,55.0,Charge HR
2017-10-08T05:28:40Z,56.0,Charge HR
2017-10-08T05:28:50Z,57.0,Charge HR
2017-10-08T05:28:55Z,59.0,Charge HR
2017-10-08T05:29:10Z,59.0,Charge HR
2017-10-08T05:29:25Z,59.0,Charge HR
2017-10-08T05:29:30Z,71.0,Charge HR
2017-10-08T05:29:35Z,70.0,Charge HR
2017-10-08T05:29:40Z,69.0,Charge HR
2017-10-08T05:29:50Z,70.0,Charge HR
2017-10-08T05:30:00Z,64.0,Charge HR
2017-10-08T05:30:05Z,63.0,Charge HR
2017-10-08T05:30:10Z,62.0,Charge HR
2017-10-08T05:30:20Z,66.0,Charge HR
2017-10-08T05:30:30Z,66.0,Charge HR
2017-10-08T05:30:45Z,66.0,Charge HR
2017-10-08T05:30:50Z,67.0,Charge HR
2017-10-08T05:31:05Z,68.0,Charge HR
2017-10-08T05:31:10Z,70.0,Charge HR
2017-10-08T05:31:20Z,71.0,Charge HR
2017-10-08T05:31:35Z,71.0,Charge HR
2017-10-08T05:31:45Z,72.0,Charge HR
2017-10-08T05:32:00Z,72.0,Charge HR
2017-10-08T05:32:05Z,72.0,Charge HR
2017-10-08T05:32:10Z,67.0,Charge HR
2017-10-08T05:32:15Z,66.0,Charge HR
2017-10-08T05:32:20Z,63.0,Charge HR
2017-10-08T05:32:30Z,66.0,Charge HR
2017-10-08T05:32:35Z,68.0,Charge HR
2017-10-08T05:32:40Z,67.0,Charge HR
2017-10-08T05:32:45Z,64.0,Charge HR
2017-10-08T05:32:50Z,65.0,Charge HR
2017-10-08T05:32:55Z,64.0,Charge HR
2017-10-08T05:33:00Z,62.0,Charge HR
2017-10-08T05:33:05Z,63.0,Charge HR
2017-10-08T05:33:20Z,65.0,Charge HR
2017-10-08T05:33:30Z,62.0,Charge HR
2017-10-08T05:33:45Z,62.0,Charge HR
2017-10-08T05:34:00Z,62.0,Charge HR
2017-10-08T05:34:10Z,64.0,Charge HR
2017-10-08T05:34:20Z,60.0,Charge HR
2017-10-08T05:34:30Z,58.0,Charge HR
2017-10-08T05:34:40Z,60.0,Charge HR
2017-10-08T05:34:50Z,62.0,Charge HR
2017-10-08T05:35:00Z,63.0,Charge HR
2017-10-08T05:35:10Z,62.0,Charge HR
2017-10-08T05:35:20Z,64.0,Charge HR
2017-10-08T05:35:30Z,58.0,Charge HR
2017-10-08T05:35:40Z,57.0,Charge HR
2017-10-08T05:35:50Z,58.0,Charge HR
2017-10-08T05:36:00Z,59.0,Charge HR
2017-10-08T05:36:15Z,59.0,Charge HR
2017-10-08T05:36:30Z,57.0,Charge HR
2017-10-08T05:36:45Z,57.0,Charge HR
2017-10-08T05:36:50Z,60.0,Charge HR
2017-10-08T05:37:00Z,59.0,Charge HR
2017-10-08T05:37:10Z,61.0,Charge HR
2017-10-08T05:37:20Z,60.0,Charge HR
2017-10-08T05:37:30Z,61.0,Charge HR
2017-10-08T05:37:40Z,58.0,Charge HR
2017-10-08T05:37:50Z,57.0,Charge HR
2017-10-08T05:38:00Z,63.0,Charge HR
2017-10-08T05:38:15Z,63.0,Charge HR
2017-10-08T05:38:20Z,59.0,Charge HR
2017-10-08T05:38:30Z,56.0,Charge HR
2017-10-08T05:38:45Z,56.0,Charge HR
2017-10-08T05:38:50Z,57.0,Charge HR
2017-10-08T05:39:00Z,56.0,Charge HR
2017-10-08T05:39:15Z,56.0,Charge HR
2017-10-08T05:39:20Z,57.0,Charge HR
2017-10-08T05:39:35Z,57.0,Charge HR
2017-10-08T05:39:40Z,58.0,Charge HR
2017-10-08T05:39:50Z,57.0,Charge HR
2017-10-08T05:40:00Z,60.0,Charge HR
2017-10-08T05:40:10Z,57.0,Charge HR
2017-10-08T05:40:20Z,55.0,Charge HR
2017-10-08T05:40:30Z,54.0,Charge HR
2017-10-08T05:40:40Z,59.0,Charge HR
2017-10-08T05:40:50Z,57.0,Charge HR
2017-10-08T05:41:00Z,61.0,Charge HR
2017-10-08T05:41:10Z,65.0,Charge HR
2017-10-08T05:41:20Z,74.0,Charge HR
2017-10-08T05:41:30Z,64.0,Charge HR
2017-10-08T05:41:40Z,60.0,Charge HR
2017-10-08T05:41:50Z,57.0,Charge HR
2017-10-08T05:42:00Z,56.0,Charge HR
2017-10-08T05:42:10Z,58.0,Charge HR
2017-10-08T05:42:25Z,58.0,Charge HR
2017-10-08T05:42:30Z,59.0,Charge HR
2017-10-08T05:42:40Z,60.0,Charge HR
2017-10-08T05:42:50Z,57.0,Charge HR
2017-10-08T05:43:00Z,58.0,Charge HR
2017-10-08T05:43:10Z,55.0,Charge HR
2017-10-08T05:43:25Z,55.0,Charge HR
2017-10-08T05:43:30Z,58.0,Charge HR
2017-10-08T05:43:45Z,58.0,Charge HR
2017-10-08T05:44:00Z,58.0,Charge HR
2017-10-08T05:44:15Z,58.0,Charge HR
2017-10-08T05:44:20Z,55.0,Charge HR
2017-10-08T05:44:35Z,55.0,Charge HR
2017-10-08T05:44:40Z,56.0,Charge HR
2017-10-08T05:44:45Z,56.0,Charge HR
2017-10-08T05:44:50Z,56.0,Charge HR
2017-10-08T05:45:05Z,56.0,Charge HR
2017-10-08T05:45:20Z,55.0,Charge HR
2017-10-08T05:45:30Z,54.0,Charge HR
2017-10-08T05:45:40Z,53.0,Charge HR
2017-10-08T05:45:50Z,55.0,Charge HR
2017-10-08T05:46:00Z,57.0,Charge HR
2017-10-08T05:46:15Z,57.0,Charge HR
2017-10-08T05:46:30Z,59.0,Charge HR
2017-10-08T05:46:40Z,60.0,Charge HR
2017-10-08T05:46:50Z,61.0,Charge HR
2017-10-08T05:47:00Z,62.0,Charge HR
2017-10-08T05:47:10Z,63.0,Charge HR
2017-10-08T05:47:20Z,64.0,Charge HR
2017-10-08T05:47:30Z,62.0,Charge HR
2017-10-08T05:47:45Z,62.0,Charge HR
2017-10-08T05:48:00Z,62.0,Charge HR
2017-10-08T05:48:10Z,60.0,Charge HR
2017-10-08T05:48:20Z,59.0,Charge HR
2017-10-08T05:48:30Z,60.0,Charge HR
2017-10-08T05:48:40Z,58.0,Charge HR
2017-10-08T05:48:55Z,58.0,Charge HR
2017-10-08T05:49:00Z,57.0,Charge HR
2017-10-08T05:49:10Z,58.0,Charge HR
2017-10-08T05:49:25Z,58.0,Charge HR
2017-10-08T05:49:40Z,57.0,Charge HR
2017-10-08T05:49:50Z,58.0,Charge HR
2017-10-08T05:50:00Z,58.0,Charge HR
2017-10-08T05:50:10Z,57.0,Charge HR
2017-10-08T05:50:25Z,57.0,Charge HR
2017-10-08T05:50:35Z,57.0,Charge HR
2017-10-08T05:50:45Z,58.0,Charge HR
2017-10-08T05:51:00Z,58.0,Charge HR
2017-10-08T05:51:15Z,58.0,Charge HR
2017-10-08T05:51:20Z,62.0,Charge HR
2017-10-08T05:51:30Z,61.0,Charge HR
2017-10-08T05:51:40Z,63.0,Charge HR
2017-10-08T05:51:55Z,63.0,Charge HR
2017-10-08T05:52:10Z,63.0,Charge HR
2017-10-08T05:52:20Z,62.0,Charge HR
2017-10-08T05:52:35Z,62.0,Charge HR
2017-10-08T05:52:40Z,62.0,Charge HR
2017-10-08T05:52:50Z,61.0,Charge HR
2017-10-08T05:53:05Z,61.0,Charge HR
2017-10-08T05:53:10Z,59.0,Charge HR
2017-10-08T05:53:25Z,59.0,Charge HR
2017-10-08T05:53:40Z,59.0,Charge HR
2017-10-08T05:53:50Z,60.0,Charge HR
2017-10-08T05:54:05Z,60.0,Charge HR
2017-10-08T05:54:10Z,59.0,Charge HR
2017-10-08T05:54:25Z,59.0,Charge HR
2017-10-08T05:54:30Z,59.0,Charge HR
2017-10-08T05:54:45Z,59.0,Charge HR
2017-10-08T05:55:00Z,59.0,Charge HR
2017-10-08T05:55:05Z,60.0,Charge HR
2017-10-08T05:55:10Z,61.0,Charge HR
2017-10-08T05:55:20Z,60.0,Charge HR
2017-10-08T05:55:30Z,58.0,Charge HR
2017-10-08T05:55:40Z,60.0,Charge HR
2017-10-08T05:55:55Z,60.0,Charge HR
2017-10-08T05:56:00Z,59.0,Charge HR
2017-10-08T05:56:10Z,58.0,Charge HR
2017-10-08T05:56:20Z,59.0,Charge HR
2017-10-08T05:56:30Z,59.0,Charge HR
2017-10-08T05:56:40Z,60.0,Charge HR
2017-10-08T05:56:50Z,61.0,Charge HR
2017-10-08T05:57:00Z,62.0,Charge HR
2017-10-08T05:57:10Z,60.0,Charge HR
2017-10-08T05:57:20Z,59.0,Charge HR
2017-10-08T05:57:35Z,59.0,Charge HR
2017-10-08T05:57:50Z,59.0,Charge HR
2017-10-08T05:58:00Z,60.0,Charge HR
2017-10-08T05:58:10Z,59.0,Charge HR
2017-10-08T05:58:20Z,62.0,Charge HR
2017-10-08T05:58:30Z,61.0,Charge HR
2017-10-08T05:58:40Z,60.0,Charge HR
2017-10-08T05:58:55Z,60.0,Charge HR
2017-10-08T05:59:00Z,59.0,Charge HR
2017-10-08T05:59:10Z,61.0,Charge HR
2017-10-08T05:59:20Z,60.0,Charge HR
2017-10-08T05:59:35Z,60.0,Charge HR
2017-10-08T05:59:40Z,60.0,Charge HR
2017-10-08T05:59:50Z,59.0,Charge HR
2017-10-08T06:00:00Z,60.0,Charge HR
2017-10-08T06:00:10Z,59.0,Charge HR
2017-10-08T06:00:25Z,59.0,Charge HR
2017-10-08T06:00:30Z,62.0,Charge HR
2017-10-08T06:00:40Z,61.0,Charge HR
2017-10-08T06:00:50Z,60.0,Charge HR
2017-10-08T06:01:00Z,59.0,Charge HR
2017-10-08T06:01:10Z,60.0,Charge HR
2017-10-08T06:01:20Z,61.0,Charge HR
2017-10-08T06:01:30Z,60.0,Charge HR
2017-10-08T06:01:45Z,60.0,Charge HR
2017-10-08T06:01:50Z,58.0,Charge HR
2017-10-08T06:02:05Z,58.0,Charge HR
2017-10-08T06:02:10Z,60.0,Charge HR
2017-10-08T06:02:25Z,60.0,Charge HR
2017-10-08T06:02:30Z,58.0,Charge HR
2017-10-08T06:02:40Z,59.0,Charge HR
2017-10-08T06:02:55Z,59.0,Charge HR
2017-10-08T06:03:00Z,58.0,Charge HR
2017-10-08T06:03:15Z,58.0,Charge HR
2017-10-08T06:03:20Z,59.0,Charge HR
2017-10-08T06:03:30Z,57.0,Charge HR
2017-10-08T06:03:40Z,58.0,Charge HR
2017-10-08T06:03:55Z,58.0,Charge HR
2017-10-08T06:04:00Z,59.0,Charge HR
2017-10-08T06:04:10Z,58.0,Charge HR
2017-10-08T06:04:25Z,58.0,Charge HR
2017-10-08T06:04:40Z,60.0,Charge HR
2017-10-08T06:04:50Z,59.0,Charge HR
2017-10-08T06:05:00Z,60.0,Charge HR
2017-10-08T06:05:10Z,59.0,Charge HR
2017-10-08T06:05:20Z,57.0,Charge HR
2017-10-08T06:05:30Z,59.0,Charge HR
2017-10-08T06:05:40Z,57.0,Charge HR
2017-10-08T06:05:55Z,57.0,Charge HR
2017-10-08T06:06:00Z,58.0,Charge HR
2017-10-08T06:06:15Z,58.0,Charge HR
2017-10-08T06:06:20Z,59.0,Charge HR
2017-10-08T06:06:35Z,59.0,Charge HR
2017-10-08T06:06:40Z,57.0,Charge HR
2017-10-08T06:06:50Z,58.0,Charge HR
2017-10-08T06:07:00Z,57.0,Charge HR
2017-10-08T06:07:10Z,58.0,Charge HR
2017-10-08T06:07:25Z,58.0,Charge HR
2017-10-08T06:07:30Z,59.0,Charge HR
2017-10-08T06:07:45Z,59.0,Charge HR
2017-10-08T06:07:50Z,57.0,Charge HR
2017-10-08T06:08:00Z,58.0,Charge HR
2017-10-08T06:08:15Z,58.0,Charge HR
2017-10-08T06:08:30Z,57.0,Charge HR
2017-10-08T06:08:40Z,59.0,Charge HR
2017-10-08T06:08:50Z,60.0,Charge HR
2017-10-08T06:09:00Z,60.0,Charge HR
2017-10-08T06:09:10Z,58.0,Charge HR
2017-10-08T06:09:20Z,59.0,Charge HR
2017-10-08T06:09:35Z,59.0,Charge HR
2017-10-08T06:09:40Z,57.0,Charge HR
2017-10-08T06:09:50Z,58.0,Charge HR
2017-10-08T06:10:05Z,58.0,Charge HR
2017-10-08T06:10:20Z,58.0,Charge HR
2017-10-08T06:10:35Z,58.0,Charge HR
2017-10-08T06:10:40Z,59.0,Charge HR
2017-10-08T06:10:50Z,58.0,Charge HR
2017-10-08T06:11:05Z,58.0,Charge HR
2017-10-08T06:11:20Z,58.0,Charge HR
2017-10-08T06:11:35Z,58.0,Charge HR
2017-10-08T06:11:50Z,58.0,Charge HR
2017-10-08T06:12:05Z,58.0,Charge HR
2017-10-08T06:12:10Z,56.0,Charge HR
2017-10-08T06:12:20Z,58.0,Charge HR
2017-10-08T06:12:30Z,59.0,Charge HR
2017-10-08T06:12:40Z,58.0,Charge HR
2017-10-08T06:12:50Z,59.0,Charge HR
2017-10-08T06:13:05Z,59.0,Charge HR
2017-10-08T06:13:10Z,58.0,Charge HR
2017-10-08T06:13:20Z,60.0,Charge HR
2017-10-08T06:13:30Z,59.0,Charge HR
2017-10-08T06:13:40Z,60.0,Charge HR
2017-10-08T06:13:50Z,59.0,Charge HR
2017-10-08T06:14:00Z,58.0,Charge HR
2017-10-08T06:14:15Z,58.0,Charge HR
